date;seqno;query;title;snippet;urlGoogle;pagemap;Id;queryType
20200115;7;Statistik Austria Guglgasse 13 contact;ENCR Members contact list | European Network of Cancer Registries;"Austrian National Cancer Registry All ages registriesAll sites ... Director: Dr. 
Monika Hackl Institute: Bundesanstalt Statistik Osterreich Address: Guglgasse 13,
 ...";http://www.encr.eu/encr-members-contact-list;"{""metatags"": [{""title"": ""ENCR Members contact list | European Network of Cancer Registries"", ""mobileoptimized"": ""width"", ""handheldfriendly"": ""true"", ""viewport"": ""width=device-width, initial-scale=1.0""}]}";7;1
20200115;8;Statistik Austria Guglgasse 13 contact;Database: Structure and Volume of Voluntary Work in Austria;"Markus Bönisch/Statistik Austria at the request of Ministry of Labour, Social Affairs 
and ... Guglgasse 13 ... Contact Statistik Austria to request access to microdata.";http://www.jpi-dataproject.eu/Home/Database/237?topicId=7;"{""metatags"": [{""viewport"": ""width=device-width""}]}";7;1
20200115;9;Statistik Austria Guglgasse 13 contact;Statistics Finland - Participants;"Name, Organisation, Address, Arrival-departure ... Auer Josef, Austria, Statistik 
Austria, Guglgasse 13, 1110 Wien ... Avenue, 13th Floor, Ottawa (Ontario)";https://www.stat.fi/voorburg2005/participants.html;"{""metatags"": [{""dc.publisher"": ""Tilastokeskus"", ""dc.publisher.address"": ""kirjasto@tilastokeskus.fi"", ""dc.language"": ""en"", ""dc.date.created"": ""2005-05-09"", ""dc.date.modified"": ""2005-10-06""}]}";7;1
20200115;10;Statistik Austria Guglgasse 13 contact;STATISTIK ÖSTERREICH;"11 Dec 2019 ... until Thursday 12 December 2019, 3.30 pm. The address is: Statistics Austria. 
Guglgasse 13. 1110 Vienna. Directions to Statistics Austria:.";https://webgate.ec.europa.eu/fpfis/mwikis/essnetbigdata/images/0/07/Pilots_Track_Meeting_2019_12_11-12_Vienna_Invitation.pdf;"{""metatags"": [{""title"": ""STATISTIK \u00d6STERREICH"", ""author"": ""PFEIFF$"", ""creator"": ""Microsoft\u00ae Word 2016"", ""creationdate"": ""D:20191111081623+01'00'"", ""moddate"": ""D:20191111081623+01'00'"", ""producer"": ""Microsoft\u00ae Word 2016""}]}";7;1
20200115;1;Statistik Austria 1110 contact;Austria;"Contact organisation. Statistics Austria. 1.2. ... 1.5. Contact mail address. 
Bundesanstalt Statistik Österreich. A-1110 Wien, Guglgasse 13.";https://ec.europa.eu/eurostat/cache/metadata/EN/prom_esms_at.htm;null;7;2
20200115;2;Statistik Austria 1110 contact;Agencies of the Austrian Federal Chancellery - Federal Chancellery ...;"Information on all agencies that come under the remit of the Austrian Federal ... 
Contact. Statistik Austria Guglgasse 13, 1110 Vienna, Austria. Phone: +43 1 ...";https://www.bundeskanzleramt.gv.at/en/federal-chancellery/organisation/agencies.html;"{""metatags"": [{""viewport"": ""width=device-width, initial-scale=1, shrink-to-fit=no"", ""theme-color"": ""#ffffff""}]}";7;2
20200115;3;Statistik Austria 1110 contact;Livestock and meat;"1.2. Contact organisation unit. Directorate Spatial Statistics. 1.5. Contact mail 
address. Bundesanstalt Statistik Österreich Guglgasse 13 A-1110 Wien ...";https://ec.europa.eu/eurostat/cache/metadata/EN/apro_anip_esqrsmt_at.htm;null;7;2
20200115;4;Statistik Austria 1110 contact;Trends in incidence, survival and mortality of childhood and ...;"4 Apr 2016 ... (1)Austrian National Cancer Registry, Directorate Social Statistics, Statistics 
Austria, Guglgasse 13, 1110 Vienna, Austria. Electronic address: ... 13, 1110 
Vienna, Austria. Electronic address: monika.hackl@statistik.gv.at.";https://www.ncbi.nlm.nih.gov/pubmed/27054577;"{""metatags"": [{""citation_title"": ""Trends in incidence, survival and mortality of childhood and adolescent cancer in Austria, 1994-2011."", ""citation_authors"": ""Karim-Kos HE; Hackl M; Mann G; Urban C; Woehrer A; Slavc I; Ladenstein R"", ""citation_date"": ""06/2016"", ""citation_publisher"": ""Cancer Epidemiol"", ""citation_journal_title"": ""Cancer epidemiology"", ""citation_pmid"": ""27054577"", ""citation_abstract_html_url"": ""https://www.ncbi.nlm.nih.gov/pubmed/27054577"", ""citation_volume"": ""42"", ""citation_firstpage"": ""72"", ""citation_doi"": ""10.1016/j.canep.2016.03.015"", ""citation_issn"": ""1877-783X""}]}";7;2
20200115;5;Statistik Austria 1110 contact;Austrian Statistical Society, ÖSG;"Statistical Societies. Österreichische Statistische Gesellschaft (Austrian Statistical 
Society, ÖSG). Austrian Statistical Society ... Address: Österr. Statistische 
Gesellschaft c/o Statistik Austria Guglgasse 13, 1110 Wien e-mail: osg@statistik.
gv.at.";http://fenstats.eu/societies/osg;null;7;2
20200115;6;Statistik Austria 1110 contact;Austrian Cancer Registry;"Contact information. Nadine Zielonke and Monika Hackl Statistik Austria 
Guglgasse 13 1110 Vienna Austria Phone: Nadine Zielonke: +431711287228/ 
Monika ...";http://www.jpi-dataproject.eu/Home/Database/183?topicId=1;"{""metatags"": [{""viewport"": ""width=device-width""}]}";7;2
20200115;7;Statistik Austria 1110 contact;Austrian Presidency of the Council Working Party on Statistics ...;"The website introduces the work of the Austrian Presidency of the Council ... 
Team can be contacted via the general e-mail address eu2018@statistik.gv.at ... 
Statistics Austria, Federal institution under public law, Guglgasse 13, 1110 Wien.";https://eu2018.statistik.at/;"{""cse_thumbnail"": [{""width"": ""150"", ""height"": ""150"", ""src"": ""https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbqTdTVKViQRgaFby8ccPXdsEx0jjYmkf16vYxtegMNvHhiY_8vvByAyo""}], ""metatags"": [{""viewport"": ""width=device-width, initial-scale=1""}], ""cse_image"": [{""src"": ""https://eu2018.statistik.at/typo3conf/ext/euratspraesidentschaft/Resources/Public/assets/logo-eu2018at.png""}]}";7;2
20200115;8;Statistik Austria 1110 contact;Austrian Health Interview Survey;"Contact information. Jeannette Klimont/ Demography and Labour Market Statistik 
Austria Guglgasse 13 1110 Vienna Austria Phone: +4431711288277";http://www.jpi-dataproject.eu/Home/Database/179?topicId=9;"{""metatags"": [{""viewport"": ""width=device-width""}]}";7;2
20200115;9;Statistik Austria 1110 contact;STATISTIK ÖSTERREICH;"11 Dec 2019 ... until Thursday 12 December 2019, 3.30 pm. The address is: Statistics Austria. 
Guglgasse 13. 1110 Vienna. Directions to Statistics Austria:.";https://webgate.ec.europa.eu/fpfis/mwikis/essnetbigdata/images/0/07/Pilots_Track_Meeting_2019_12_11-12_Vienna_Invitation.pdf;"{""metatags"": [{""title"": ""STATISTIK \u00d6STERREICH"", ""author"": ""PFEIFF$"", ""creator"": ""Microsoft\u00ae Word 2016"", ""creationdate"": ""D:20191111081623+01'00'"", ""moddate"": ""D:20191111081623+01'00'"", ""producer"": ""Microsoft\u00ae Word 2016""}]}";7;2
20200115;10;Statistik Austria 1110 contact;ENCR Members contact list | European Network of Cancer Registries;"Austrian National Cancer Registry All ages registriesAll sites ... Dr. Monika Hackl 
Institute: Bundesanstalt Statistik Osterreich Address: Guglgasse 13, 1110 Wien.";http://www.encr.eu/encr-members-contact-list;"{""metatags"": [{""title"": ""ENCR Members contact list | European Network of Cancer Registries"", ""mobileoptimized"": ""width"", ""handheldfriendly"": ""true"", ""viewport"": ""width=device-width, initial-scale=1.0""}]}";7;2
20200115;1;Guglgasse 13 Wien;Practical information;"Guglgasse 13, ... Public transport: take the CAT (City-Airport-Train) to WIEN-
MITTE/Landstrasse to reach the city center, from there it is possible to change to ...";https://ec.europa.eu/eurostat/web/ess/austria/practical-information;"{""cse_thumbnail"": [{""src"": ""https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQY6B7dNKrXjDL8wMU0AkA_p5aVzaJ3Dbdux2Ec8tHVQDLknaS73DcWfpY"", ""width"": ""277"", ""height"": ""182""}], ""metatags"": [{""og:image"": ""https://ec.europa.eu/eurostat/image/layout_set_logo?img_id=7330807&t=1578965374539"", ""og:type"": ""website"", ""viewport"": ""initial-scale=1.0, width=device-width, user-scalable=no"", ""og:title"": ""Practical information"", ""og:url"": ""https://ec.europa.eu/eurostat/web/ess/austria/practical-information""}], ""cse_image"": [{""src"": ""https://ec.europa.eu/eurostat/documents/7330775/7339533/StatisticsAustria/ee92f58b-bc8b-4125-a1b3-b46e4ce4c651?t=1409039139203""}]}";7;3
20200115;2;Guglgasse 13 Wien;Pilots Track Meeting 2019 12 11-12 Vienna - ESSnet Big Data;"11 Dec 2019 ... Statistics Austria, Guglgasse 13, 1110 Vienna (AT). ... Ambulanz (location and 
additional information), Altes AKH, Alser Strasse 4, 1090 Wien.";https://webgate.ec.europa.eu/fpfis/mwikis/essnetbigdata/index.php/Pilots_Track_Meeting_2019_12_11-12_Vienna;null;7;3
20200115;3;Guglgasse 13 Wien;[Socioeconomic determinants of mortality for very old men in Austria].;"7 Mar 2019 ... (2)Statistik Austria, Guglgasse 13, 1110, Wien, Österreich. BACKGROUND: 
Although socioeconomic differences in the mortality of middle-aged ...";https://www.ncbi.nlm.nih.gov/pubmed/30847545;"{""metatags"": [{""citation_firstpage"": ""130"", ""citation_title"": ""[Socioeconomic determinants of mortality for very old men in Austria]."", ""citation_pmid"": ""30847545"", ""citation_issn"": ""1435-1269"", ""citation_publisher"": ""Z Gerontol Geriatr"", ""citation_doi"": ""10.1007/s00391-019-01523-5"", ""citation_journal_title"": ""Zeitschrift fur Gerontologie und Geriatrie"", ""citation_date"": ""3/2019"", ""citation_abstract_html_url"": ""https://www.ncbi.nlm.nih.gov/pubmed/30847545"", ""citation_volume"": ""52"", ""citation_issue"": ""2"", ""citation_authors"": ""Klotz J; G\u00f6llner T; Gumprecht N""}]}";7;3
20200115;4;Guglgasse 13 Wien;Austrian National Cancer Registry | European Network of Cancer ...;"Director: Dr. Monika Hackl Institute: Bundesanstalt Statistik Osterreich Address: 
Guglgasse 13, 1110 Wien.";http://www.encr.eu/node/4;"{""cse_thumbnail"": [{""src"": ""https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTz4jauFu3L9RNTY5GFobiswj4_ibj3aWsmnGd_Cv2P7c0VVWkQxY6pVbI"", ""width"": ""265"", ""height"": ""184""}], ""metatags"": [{""handheldfriendly"": ""true"", ""viewport"": ""width=device-width, initial-scale=1.0"", ""mobileoptimized"": ""width"", ""title"": ""Austrian National Cancer Registry | European Network of Cancer Registries""}], ""cse_image"": [{""src"": ""https://www.encr.eu/sites/default/files/LOGO_CE_Vertical_EN_quadri_LR.png""}]}";7;3
20200115;5;Guglgasse 13 Wien;INF.2 18 October 2007 ENGLISH ONLY UNITED NATIONS ...;"18 Oct 2007 ... Guglgasse 13 ... The Mercure Grand Hotel Biedermeier Wien is a superior 4 star 
hotel in ... station, you can walk along the Guglgasse (approx.";https://www.unece.org/fileadmin/DAM/stats/documents/ece/ces/2008/04/sde/inf.2.e.pdf;"{""metatags"": [{""moddate"": ""D:20071106152502+01'00'"", ""creationdate"": ""D:20071106151236+01'00'"", ""creator"": ""PScript5.dll Version 5.2.2"", ""author"": ""Riecan"", ""producer"": ""Acrobat Distiller 7.0.5 (Windows)"", ""title"": ""Microsoft Word - INF.2.doc""}]}";7;3
20200115;6;Guglgasse 13 Wien;World Statistics Day Celebration in Austria Date;"20 Oct 2010 ... STATISTICS AUSTRIA, Guglgasse 13, 1110 Wien. Tuesday 19/10/2010 
Afternoon Session: Health Statistics, Demography. Chair: Josef Kytir ...";https://unstats.un.org/unsd/wsd/docs/austria_wsd_event.pdf;"{""metatags"": [{""moddate"": ""D:20100922103614+02'00'"", ""creationdate"": ""D:20100922102940+02'00'"", ""creator"": ""Adobe InDesign CS3 (5.0.3)"", ""producer"": ""Adobe PDF Library 8.0""}]}";7;3
20200115;7;Guglgasse 13 Wien;BACID:About - BACID;"25 May 2018 ... KDZ - Centre for Public Administration Research Guglgasse 13, 1110 Wien 
Telefon: +43 1 8923492 Fax: +43 1 8923492 - 20 Email: ...";http://www.bacid.eu/BACID:About;"{""cse_thumbnail"": [{""src"": ""https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQggvVk_zh_U9Q5sqifEKFTp5hvyYwFxGFFvmlB2M3g1uM8dQv3_CxDXkE"", ""width"": ""363"", ""height"": ""120""}], ""metatags"": [{""viewport"": ""width=device-width, initial-scale=1.0""}], ""cse_image"": [{""src"": ""http://www.bacid.eu/images/bacid.png""}]}";7;3
20200115;8;Guglgasse 13 Wien;Statistics Finland - Participants;"Auer Josef, Austria, Statistik Austria, Guglgasse 13, 1110 Wien Vienna - Austria, 
25th Sept. - 30th Sept. Puchter Christian, Austria, Statistik Austria, Guglgasse 13
 ...";https://www.stat.fi/voorburg2005/participants.html;"{""metatags"": [{""dc.publisher"": ""Tilastokeskus"", ""dc.publisher.address"": ""kirjasto@tilastokeskus.fi"", ""dc.date.modified"": ""2005-10-06"", ""dc.date.created"": ""2005-05-09"", ""dc.language"": ""en""}]}";7;3
20200115;9;Guglgasse 13 Wien;Datenauftritte | data.gv.at – Offene Daten Österreich;"06.10.2019. Statistik Austria/Statistik Austria, Guglgasse 13, 1110 Wien, Austria. 
Gemeinden: Ausgaben und Einnahmen nach VA-Unterabschnitten, 2018. CSV ...";https://www.data.gv.at/auftritte/?organisation=statistik-austria&tagFilter=Gemeinde;"{""metatags"": [{""viewport"": ""width=device-width, initial-scale=1, shrink-to-fit=no"", ""author"": ""BRZ GmbH""}]}";7;3
20200115;10;Guglgasse 13 Wien;Austrian Cancer Registry;"Guglgasse 13 1110 Vienna Austria Phone: Nadine Zielonke: +431711287228/ 
Monika Hackl: +431711287533. Email: nadine.zielonke(at)statistik.gv.at; ...";http://www.jpi-dataproject.eu/Home/Database/183?topicId=1;"{""metatags"": [{""viewport"": ""width=device-width""}]}";7;3
20200115;1;Statistik Austria;Statistik Austria;;https://statistik.at/;null;7;4
20200115;2;Statistik Austria;Statistik Austria;;https://statistik.gv.at/;null;7;4
20200115;3;Statistik Austria;Statistik Austria - Ergebnisse;"Source: STATISTIK AUSTRIA, WIFO. December 2019. AUSTRIAN ECONOMIC 
SITUATION AND OUTLOOK. Economic Growth, Gross Domestic Product. 2,3. 2,1
.";https://wko.at/statistik/prognose/outlook.pdf;"{""metatags"": [{""author"": ""AH"", ""creationdate"": ""D:20191219121239+01'00'"", ""creator"": ""Acrobat PDFMaker 19 f\u00fcr Excel"", ""moddate"": ""D:20191219121409+01'00'"", ""producer"": ""Adobe PDF Library 19.10.131"", ""title"": ""Statistik Austria - Ergebnisse""}]}";7;4
20200115;4;Statistik Austria;Gliederung Österreichs in Gemeinden - Datensätze - data.gv.at;"17 Jun 2019 ... Name der für den Datensatz, Dienst oder das Dokument zuständigen 
Organisation bzw. Statistik Austria, Guglgasse 13, 1110 Wien, Austria.";https://www.data.gv.at/katalog/dataset/stat_gliederung-osterreichs-in-gemeinden14f53;"{""cse_thumbnail"": [{""width"": ""258"", ""height"": ""195"", ""src"": ""https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTzAyuaDfLfvc3TqDHnf7_E41HUqF5qCfLswiI1TOoKCo3-kLIoqSddnYs""}], ""metatags"": [{""viewport"": ""width=device-width, initial-scale=1.0"", ""og:title"": ""Gliederung \u00d6sterreichs in Gemeinden - data.gv.at"", ""og:description"": ""Gliederung \u00d6sterreichs in Gemeinden, historisiert seit 2011. Die Daten liegen in der Projektion MGI Lambert (EPSG:31287) vor.""}], ""cse_image"": [{""src"": ""https://www.data.gv.at/wp-content/uploads/2019/12/rtr-netztest-screenshot.jpg""}]}";7;4
20200115;5;Statistik Austria;Statistik Austria - thinktank;"16 Apr 2013 ... This is a stub page, in other words an article too short to provide more than 
rudimentary information about a subject. Anyone can edit a stub ...";https://webgate.ec.europa.eu/fpfis/mwikis/thinktank/index.php/Statistik_Austria;null;7;4
20200115;6;Statistik Austria;Review by Eurostat of the methods used by Statistik Austria for ...;"According to the website of Statistik Austria (the Austrian Statistics Office), (http://
www.statistik.gv.at/fachbereich_02/maastricht_txt.shtml), Eurostat reviewed the ...";http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+WQ+P-2005-3835+0+DOC+XML+V0//EN&language=EN;"{""cse_thumbnail"": [{""width"": ""183"", ""height"": ""145"", ""src"": ""https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyfXmAJ6s4KN2bobj68FqgbdMumhIfxZ3GgEGLmbxiYngb2ORcRYdm9xw""}], ""metatags"": [{""language"": ""en"", ""available"": ""12-10-2005"", ""sipade-leg"": ""6"", ""sipade-type"": ""WQ""}], ""cse_image"": [{""src"": ""http://www.europarl.europa.eu/img/icon/new_logo_languages/EP_logo_neg_EN.png""}]}";7;4
20200115;7;Statistik Austria;STATatlas – interaktiver online Atlas von Statistik Austria ...;"Der STATatlas ist die zentrale Sammlung für online-Kartenprodukte von Statistik 
Austria und bietet eine breite Übersicht über verschiedenste statistische ...";https://www.data.gv.at/anwendungen/statatlas-interaktiver-online-atlas-von-statistik-austria/;"{""cse_thumbnail"": [{""width"": ""200"", ""height"": ""200"", ""src"": ""https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTpUVBGAomZaYEolyv0sk6_ljZPLMAg0hVuJY9E9fnm_nkiWUkrRX_ehmg""}], ""metatags"": [{""og:type"": ""article"", ""og:url"": ""https://www.data.gv.at/anwendungen/statatlas-interaktiver-online-atlas-von-statistik-austria/"", ""og:title"": ""STATatlas \u2013 interaktiver online Atlas von Statistik Austria | Anwendungsverzeichnis | data.gv.at"", ""og:description"": ""Der STATatlas ist die zentrale Sammlung f\u00fcr online-Kartenprodukte von Statistik Austria und bietet eine breite \u00dcbersicht \u00fcber ..."", ""og:image"": ""https://www.data.gv.at/logo-200x200.png"", ""twitter:card"": ""summary"", ""twitter:site"": ""datagvat"", ""twitter:title"": ""STATatlas \u2013 interaktiver online Atlas von Statistik Austria | Anwendungsverzeichnis | data.gv.at"", ""twitter:description"": ""Der STATatlas ist die zentrale Sammlung f\u00fcr online-Kartenprodukte von Statistik Austria und bietet eine breite \u00dcbersicht \u00fcber ..."", ""viewport"": ""width=device-width, initial-scale=1, shrink-to-fit=no"", ""author"": ""BRZ GmbH""}], ""cse_image"": [{""src"": ""https://www.data.gv.at/logo-200x200.png""}]}";7;4
20200115;8;Statistik Austria;Statistik Austria Dataverse;"16 Nov 2017 ... AUSSDA is offering free access to selected data from Statistik Austria. Your 
trusted source for social sciences data in Austria and beyond.";https://data.aussda.at/dataverse.xhtml?alias=statistikaustria;"{""metatags"": [{""viewport"": ""width=device-width, initial-scale=1""}]}";7;4
20200115;9;Statistik Austria;Weiterbildung in Unternehmen;"in der Statistik Austria der Allgemeine Auskunftsdienst ... STATISTIK AUSTRIA 
veröffentlichten Tabellen ist an geeigneter Stelle ein Hinweis anzubringen, dass
 ...";https://www.bmdw.gv.at/dam/jcr:0dd6f39c-236a-4ea7-ab40-a9769216ffbc/BMWFJ_WB_Bericht.pdf;"{""metatags"": [{""creationdate"": ""D:20120712084729+02'00'"", ""creator"": ""Adobe InDesign CS5 (7.0.3)"", ""producer"": ""Adobe PDF Library 9.9"", ""moddate"": ""D:20121221081037+01'00'""}]}";7;4
20200115;10;Statistik Austria;(6-STELLER-VERZEICHNIS) zur ÖSTERREICHISCHEN ...;"Zuordnung von Arbeitsgebieten (Sechsstellern). Fassung: Juli 2015. 1) Q: Der 
Wissenschaftsfonds/FWF (www.fwf.ac.at), aktualisiert durch Statistik Austria.";https://www.fwf.ac.at/fileadmin/files/Dokumente/Antragstellung/wiss-disz-201507.pdf;"{""metatags"": [{""author"": ""wurz"", ""creationdate"": ""D:20150810145633+02'00'"", ""creator"": ""PScript5.dll Version 5.2.2"", ""moddate"": ""D:20150810145633+02'00'"", ""producer"": ""Acrobat Distiller 9.5.5 (Windows)"", ""title"": ""Sechssteller_Juli2015_extern.xlsx""}]}";7;4
20200115;1;Statistik Austria inanchor:contact;Journal Contact;"Mailing Address. Universität Innsbruck Institut für Statistik Universitätsstraße 15 
6020 Innsbruck, Austria. Principal Contact. Editorial Office Email: editor@jstatsoft.";https://www.jstatsoft.org/about/contact;null;7;5
20200115;2;Statistik Austria inanchor:contact;Intergroup Contact Theory and Political Voting Behaviour in Austria;"Statistik Austria. (2016c). Statistik des Bevölkerungsstandes: Bevölkerung am 1.1
.2016 nach Staatsangehörigkeit bzw. Geburtsland und Gemeinden. Abgerufen ...";https://www.researchgate.net/publication/315823890_Intergroup_Contact_Theory_and_Political_Voting_Behaviour_in_Austria;"{""hcard"": [{""fn"": ""Dina Salamander"", ""photo"": ""https://c5.rgstatic.net/m/435982309481010/images/template/default/author/author_default_m.jpg"", ""url"": ""https://www.researchgate.net/scientific-contributions/2125642554_Dina_Salamander""}], ""cse_thumbnail"": [{""src"": ""https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTLAa8-pHWvH-qGkv71Qm9rfrNoxw6i7ELfip4ndPU0tq1iqh0X-d7xZ3Q"", ""width"": ""194"", ""height"": ""260""}], ""person"": [{""image"": ""https://c5.rgstatic.net/m/435982309481010/images/template/default/author/author_default_m.jpg"", ""name"": ""Dina Salamander"", ""url"": ""https://www.researchgate.net/scientific-contributions/2125642554_Dina_Salamander""}], ""metatags"": [{""og:image"": ""https://www.researchgate.net/images/template/default_publication_preview_large.png"", ""citation_publication_date"": ""2016/01/31"", ""theme-color"": ""#444444"", ""twitter:card"": ""summary"", ""citation_title"": ""Intergroup Contact Theory and Political Voting Behaviour in Austria"", ""og:site_name"": ""ResearchGate"", ""twitter:url"": ""https://www.researchgate.net/publication/315823890_Intergroup_Contact_Theory_and_Political_Voting_Behaviour_in_Austria"", ""msapplication-tileimage"": ""https://www.researchgate.net/mstile-144x144.png"", ""twitter:creator"": ""@ResearchGate"", ""og:description"": ""Download Citation | Intergroup Contact Theory and Political Voting Behaviour in Austria | Die Fl\u00fcchtlingskrise und der Aufschwung rechter Parteien sind seit Jahren europaweit ein hochrelevantes Thema und spiegeln sich auch in den... | Find, read and cite all the research you need on ResearchGate"", ""twitter:site"": ""@ResearchGate"", ""og:site"": ""ResearchGate"", ""citation_fulltext_html_url"": ""https://www.researchgate.net/publication/315823890_Intergroup_Contact_Theory_and_Political_Voting_Behaviour_in_Austria"", ""application-name"": ""ResearchGate"", ""msapplication-tilecolor"": ""#00ccbb"", ""og:type"": ""website"", ""rg-request-token"": ""aad-wlP7DotouUwvbB/kUEBjhOAUkK8Ht1Kioi1AccaydYesqAQHHchvFLh7XjQVem+bVvBUZXQBpyYZNlV8VP2xsL0DGZCxMP10aY9t4p9kZkadc2tnZGtPXIpUMaaf4HK320+Wzw3yWm7dWeHlfVbWEVqwMLo7d78uzUCmYq7n8N5UPfC7V0H89tKxJwZCWCylMj+TbiwYa2+MDKVjUBdqKDm4ADZ9yeMQTQK+CF2avWk7rGdp74aFeFV0Loe2Ab5X2r7cHkTSQu9fmriLZfI="", ""og:title"": ""Intergroup Contact Theory and Political Voting Behaviour in Austria"", ""citation_author"": ""Dina Salamander"", ""citation_abstract_html_url"": ""https://www.researchgate.net/publication/315823890_Intergroup_Contact_Theory_and_Political_Voting_Behaviour_in_Austria"", ""referrer"": ""origin"", ""viewport"": ""width=device-width,initial-scale=1"", ""rg:id"": ""PB:315823890"", ""dc.identifier"": ""http://dx.doi.org/"", ""og:url"": ""https://www.researchgate.net/publication/315823890_Intergroup_Contact_Theory_and_Political_Voting_Behaviour_in_Austria"", ""gs_meta_revision"": ""1.1""}], ""cse_image"": [{""src"": ""https://www.researchgate.net/images/template/default_publication_preview_large.png""}]}";7;5
20200115;3;Statistik Austria inanchor:contact;Austrian Presidency of the Council Working Party on Statistics ...;"The website introduces the work of the Austrian Presidency of the Council 
Working Party on Statistics ... National Statistical Institute of Austria/Statistik 
Austria.";https://eu2018.statistik.at/;"{""cse_thumbnail"": [{""src"": ""https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbqTdTVKViQRgaFby8ccPXdsEx0jjYmkf16vYxtegMNvHhiY_8vvByAyo"", ""width"": ""150"", ""height"": ""150""}], ""metatags"": [{""viewport"": ""width=device-width, initial-scale=1""}], ""cse_image"": [{""src"": ""https://eu2018.statistik.at/typo3conf/ext/euratspraesidentschaft/Resources/Public/assets/logo-eu2018at.png""}]}";7;5
20200115;4;Statistik Austria inanchor:contact;Road freight transport measurement (road_go);"The statistics are compiled and transmitted quarterly to Eurostat by the National 
Statistical Institute of Austria (Bundesanstalt Statistik Austria) on a quarterly basis
 ...";https://ec.europa.eu/eurostat/cache/metadata/EN/road_go_esms_at.htm;null;7;5
20200115;5;Statistik Austria inanchor:contact;Contact;;https://data.statistik.gv.at/web/?page=contact;null;7;5
20200115;6;Statistik Austria inanchor:contact;NATIONAL ESTP CONTACT POINTS Please send your application ...;"COUNTRY. ADMINISTRATION. E-MAIL ADDRESS. Austria. Statistics Austria. 
Estp@statistik.gv.at. Belgium. Statistics Belgium. E8P&O@economie.fgov.be · E8.";https://ec.europa.eu/eurostat/documents/747709/6103606/National_ESTP_Contact_Points.docx;"{""metatags"": [{""moddate"": ""D:20190115114736+01'00'"", ""creationdate"": ""D:20190115114736+01'00'""}]}";7;5
